Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Meats and poultry,Pork,2000/07/01,18500,2023/08/31 04:02:51
Meats and poultry,Pork,2000/08/01,18501,2023/08/31 04:02:51
Meats and poultry,Pork,2000/09/01,18541,2023/08/31 04:02:51
Meats and poultry,Pork,2000/10/01,18627,2023/08/31 04:02:51
Meats and poultry,Pork,2000/11/01,18555,2023/08/31 04:02:51
Meats and poultry,Pork,2000/12/01,18744,2023/08/31 04:02:51
Meats and poultry,Pork,2001/01/01,18697,2023/08/31 04:02:51
Meats and poultry,Pork,2001/02/01,18647,2023/08/31 04:02:51
Meats and poultry,Pork,2001/03/01,18578,2023/08/31 04:02:51
Meats and poultry,Pork,2001/04/01,18771,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/01/01,19691,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/02/01,19803,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/03/01,20322,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/04/01,20335,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/05/01,20811,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/06/01,20819,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/07/01,20898,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/08/01,20983,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/09/01,21026,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/10/01,21059,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/11/01,21238,2023/08/31 04:02:51
Meats and poultry,Poultry,1991/12/01,21136,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/01/01,21839,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/02/01,21805,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/03/01,21788,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/04/01,22023,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/05/01,22052,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/06/01,22109,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/07/01,22335,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/08/01,22444,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/09/01,22439,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/10/01,22716,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/11/01,22657,2023/08/31 04:02:51
Meats and poultry,Poultry,1992/12/01,22660,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/01/01,22581,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/02/01,22879,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/03/01,22844,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/04/01,22948,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/05/01,23228,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/06/01,23151,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/07/01,23328,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/08/01,23306,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/09/01,23614,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/10/01,23689,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/11/01,23860,2023/08/31 04:02:51
Meats and poultry,Poultry,1993/12/01,24027,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/01/01,24029,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/02/01,24257,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/03/01,24383,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/04/01,24592,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/05/01,24609,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/06/01,24940,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/07/01,24850,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/08/01,25204,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/09/01,25367,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/10/01,25433,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/11/01,25507,2023/08/31 04:02:51
Meats and poultry,Poultry,1994/12/01,25638,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/01/01,25888,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/02/01,25699,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/03/01,25810,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/04/01,25840,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/05/01,26105,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/06/01,26149,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/07/01,26145,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/08/01,26230,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/09/01,26338,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/10/01,26418,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/11/01,26531,2023/08/31 04:02:51
Meats and poultry,Poultry,1995/12/01,26920,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/01/01,26857,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/02/01,26984,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/03/01,27197,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/04/01,27479,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/05/01,27516,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/06/01,27737,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/07/01,27891,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/08/01,27990,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/09/01,28160,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/10/01,28437,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/11/01,28563,2023/08/31 04:02:51
Meats and poultry,Poultry,1996/12/01,28724,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/01/01,28883,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/02/01,29013,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/03/01,29106,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/04/01,29061,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/05/01,28947,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/06/01,28979,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/07/01,29288,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/08/01,29290,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/09/01,29355,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/10/01,29338,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/11/01,29426,2023/08/31 04:02:51
Meats and poultry,Poultry,1997/12/01,29198,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/01/01,29225,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/02/01,29167,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/03/01,29266,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/04/01,29280,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/05/01,29329,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/06/01,29502,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/07/01,29518,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/08/01,29492,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/09/01,29598,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/10/01,29641,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/11/01,29749,2023/08/31 04:02:51
Meats and poultry,Poultry,1998/12/01,29993,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/01/01,30113,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/02/01,30287,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/03/01,30310,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/04/01,30458,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/05/01,30598,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/06/01,30500,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/07/01,30609,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/08/01,30770,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/09/01,31055,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/10/01,30773,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/11/01,31011,2023/08/31 04:02:51
Meats and poultry,Poultry,1999/12/01,32199,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/01/01,30578,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/02/01,30993,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/03/01,31432,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/04/01,31507,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/05/01,31457,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/06/01,31767,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/07/01,31712,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/08/01,31749,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/09/01,31855,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/10/01,32039,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/11/01,31950,2023/08/31 04:02:51
Meats and poultry,Poultry,2000/12/01,32311,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/01/01,32267,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/02/01,32220,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/03/01,32143,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/04/01,32526,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/05/01,26156,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/06/01,26078,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/07/01,26119,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/08/01,26215,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/09/01,26325,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/10/01,26352,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/11/01,26270,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2001/12/01,26463,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/01/01,26258,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/02/01,26307,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/03/01,26407,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/04/01,26240,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/05/01,26310,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/06/01,26310,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/07/01,26415,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/08/01,26294,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/09/01,26226,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/10/01,26392,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/11/01,26643,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2002/12/01,26552,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/01/01,26850,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/02/01,26906,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/03/01,26936,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/04/01,26997,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/05/01,26765,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/06/01,27155,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/07/01,27495,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/08/01,27772,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/09/01,27854,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/10/01,28039,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/11/01,28155,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2003/12/01,28188,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/01/01,28795,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/02/01,28561,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/03/01,29015,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/04/01,29096,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/05/01,29450,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/06/01,29469,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/07/01,29622,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/08/01,29681,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/09/01,29836,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/10/01,29943,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/11/01,30158,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2004/12/01,30253,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/01/01,30509,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/02/01,30483,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/03/01,30554,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/04/01,31007,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/05/01,31018,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/06/01,31113,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/07/01,31157,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/08/01,31197,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/09/01,31193,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/10/01,31258,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/11/01,31137,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2005/12/01,31028,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/01/01,31012,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/02/01,31187,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/03/01,31033,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/04/01,31007,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/05/01,31049,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/06/01,31019,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/07/01,31038,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/08/01,31253,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/09/01,31084,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/10/01,31715,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/11/01,31635,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2006/12/01,32041,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/01/01,31958,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/02/01,32143,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/03/01,32123,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/04/01,32047,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/05/01,32147,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/06/01,32279,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/07/01,32463,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/08/01,32345,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/09/01,32549,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/10/01,32655,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/11/01,32975,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2007/12/01,33242,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/01/01,33293,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/02/01,33332,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/03/01,33643,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/04/01,34291,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/05/01,34429,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/06/01,34560,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/07/01,34873,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/08/01,35011,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/09/01,34968,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/10/01,35207,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/11/01,35259,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2008/12/01,35190,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/01/01,35585,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/02/01,35176,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/03/01,35162,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/04/01,35324,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/05/01,35409,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/06/01,35376,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/07/01,35334,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/08/01,35256,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/09/01,35491,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/10/01,35429,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/11/01,35358,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2009/12/01,35670,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/01/01,35501,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/02/01,36127,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/03/01,35784,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/04/01,35722,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/05/01,35731,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/06/01,35558,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/07/01,35642,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/08/01,35938,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/09/01,36218,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/10/01,36260,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/11/01,36841,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2010/12/01,36990,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/01/01,37343,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/02/01,37712,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/03/01,37791,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/04/01,38538,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/05/01,38341,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/06/01,38800,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/07/01,39003,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/08/01,39156,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/09/01,39132,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/10/01,39493,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/11/01,39419,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2011/12/01,39391,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/01/01,39781,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/02/01,39803,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/03/01,40031,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/04/01,40318,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/05/01,40302,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/06/01,40394,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/07/01,40665,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/08/01,40543,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/09/01,40716,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/10/01,40762,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/11/01,40847,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2012/12/01,40922,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/01/01,40941,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/02/01,41413,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/03/01,41293,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/04/01,41097,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/05/01,41445,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/06/01,41552,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/07/01,41823,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/08/01,41954,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/09/01,42191,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/10/01,42533,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/11/01,42558,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2013/12/01,43009,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/01/01,43437,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/02/01,43617,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/03/01,43759,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/04/01,44037,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/05/01,44353,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/06/01,44677,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/07/01,44787,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/08/01,44964,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/09/01,44913,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/10/01,45178,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/11/01,45233,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2014/12/01,45277,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2015/01/01,45404,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2015/02/01,45503,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2015/03/01,45209,2023/08/31 04:02:51
